시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,축산업무구분명,축산고유번호,권리주체일련번호
수원시,수원펫 동물병원,2008-08-21,,0,정상,,031-234-8275,13.16,16581,경기도 수원시 권선구 세권로166번길 26 (권선동),경기도 수원시 권선구 권선동 1058-4 ,16581,37.25499002,127.0217209,,201855.9661,417006.139,동물병원,0,0
수원시,하하 동물병원,2013-10-30,,0,정상,,031-292-1275,31.87,16405,"경기도 수원시 권선구 구운로85번길 12, 105층 (구운동)",경기도 수원시 권선구 구운동 921-11 ,16405,37.28151576,126.9723923,,197489.4946,419955.2153,동물병원,0,0
수원시,한마음 동물의료센터,2017-04-17,,0,정상,,031-244-0117,82.7,16273,"경기도 수원시 장안구 수성로 300, 1층 (영화동, 동광빌딩)",경기도 수원시 장안구 영화동 390-19 ,16273,37.29104947,127.0050887,,200383.6733,421006.4104,동물병원,0,0
수원시,웰빙동물병원,2017-04-20,,0,정상,,031-212-5567,82.44,16224,"경기도 수원시 영통구 웰빙타운로 47, 2층 202호 (이의동)",경기도 수원시 영통구 이의동 1201 202호,16224,37.30510476,127.0462288,,204026.7911,422569.2433,동물병원,0,0
수원시,정직한동물의료센터,2023-02-13,,1,정상,,031-222-7617,289.52,,경기도 수원시 권선구 경수대로 411,경기도 수원시 권선구 권선동 941-5,16570,37.26324979,127.0247024,,202120.9046,417923.6869,동물병원,,
수원시,한마음 동물의료센터,2017-04-17,,1,정상,,031-244-0117,82.7,,경기도 수원시 장안구 수성로 300,경기도 수원시 장안구 영화동 390-19,16273,37.29104947,127.0050887,,200383.6733,421006.4104,동물병원,,
수원시,귀족동물병원,2002-04-12,,1,정상,,031-254-7518,49,,,경기도 수원시 장안구 영화동 448-1,16271,37.2928105,127.0102219,,200838.5395,421200.1409,동물병원,,
수원시,율전동물병원,2015-09-10,,1,정상,,031-291-2830,41.8,,경기도 수원시 장안구 율전로 98,경기도 수원시 장안구 율전동 399-10 1층,16362,37.29807689,126.9689482,,197175.6588,421788.3695,동물병원,,
수원시,레오동물병원,1994-09-30,,1,정상,,031-253-4313,121,,경기도 수원시 장안구 대평로90번길 19,경기도 수원시 장안구 정자동 872-2 롯데프라자 206호,16334,37.29713102,126.9937659,,179653.8162,455535.5061,동물병원,,
수원시,화서동물병원,2022-02-22,,1,정상,,031-271-5975,82.63,,경기도 수원시 장안구 대평로 27,경기도 수원시 장안구 정자동 950 화서역 파크푸르지오 201동 205호,16318,37.28865733,126.9957293,,199460.3014,420871.7892,동물병원,,
수원시,조원 동물병원,2019-01-18,,1,정상,,031-244-7975,101.92,,경기도 수원시 장안구 조원로 78,경기도 수원시 장안구 조원동 734-18,16282,37.30029229,127.0168644,,201423.5724,422034.8584,동물병원,,
수원시,24시 당신의 동물의료센터,2020-10-15,,1,정상,,031-268-6575,246.58,,경기도 수원시 장안구 천천로 100,"경기도 수원시 장안구 천천동 516번지 시네마타워 104호, 202호",16326,37.30061334,126.9840163,,198520.4175,422075.1568,동물병원,,
수원시,연두 동물병원,2002-12-12,,1,정상,,031-294-8277,36.4,,경기도 수원시 권선구 서수원로577번길 341,경기도 수원시 권선구 금곡동 1078번지 수원모아미래도센트럴타운1단지 상가동 1층 B127호,16380,37.27631438,126.9370891,,194444.5492,419297.2635,동물병원,,
수원시,다올동물의료센터 망포점,2022-05-18,,1,정상,,031-239-0208,238.6,,경기도 수원시 영통구 덕영대로 1478,"경기도 수원시 영통구 망포동 41-1번지 망포역 포레 스퀘어 2층 212,213호",16685,37.24515865,127.052429,,204581.3474,415915.4375,동물병원,,
수원시,라온동물병원,2018-05-31,,1,정상,,031-215-8588,129.5,,경기도 수원시 영통구 동탄원천로1109번길 100,경기도 수원시 영통구 매탄동 1203-6,16528,37.27086148,127.053495,,204672.8199,418768.7869,동물병원,,
수원시,방실웃는 동물병원,2013-09-06,,1,정상,,031-212-1999,79.2,,경기도 수원시 영통구 인계로220번길 20,경기도 수원시 영통구 매탄동 923-32,16543,37.26419778,127.0410834,,203572.4725,418027.997,동물병원,,
수원시,보현동물병원,2023-02-07,,1,정상,,031-203-5525,66,,경기도 수원시 영통구 봉영로1759번길 8-15,경기도 수원시 영통구 영통동 946-7 현명빌딩 2층,16712,37.26686157,127.0812523,,207134.899,418326.2467,동물병원,,
수원시,새봄동물병원,2015-07-08,,1,정상,,031-205-9975,23.45,,경기도 수원시 영통구 봉영로 1569,경기도 수원시 영통구 영통동 960-3 NEW WORLD PLAZA,16703,37.25206914,127.071039,,206229.4459,416684.3892,동물병원,,
수원시,권앤정 24시수원동물메디컬센터,2022-08-26,,1,정상,,312020119,454.6,,경기도 수원시 영통구 덕영대로 1509,경기도 수원시 영통구 영통동 979-4,16698,37.24614542,127.0559524,,204893.0891,416027.5874,동물병원,,
수원시,하이펫동물병원,2002-05-16,,1,정상,,031-205-0075,56.82,,경기도 수원시 영통구 덕영대로1556번길 16,경기도 수원시 영통구 영통동 980-3 디지털엠파이어빌딩 E동 134호,16690,37.24495264,127.0599959,,205249.4958,415913.2738,동물병원,,
수원시,공감＋동물의료센터,2018-07-12,,1,정상,,031-214-0025,182.4,,경기도 수원시 영통구 중부대로 293-3,경기도 수원시 영통구 원천동 78-3,16503,37.27402106,127.047611,,204155.9256,419123.029,동물병원,,
수원시,하하 동물병원,2013-10-30,,1,정상,,031-292-1275,31.87,,경기도 수원시 권선구 구운로85번길 12,경기도 수원시 권선구 구운동 921-11,16405,37.28151576,126.9723923,,197489.4946,419955.2153,동물병원,,
수원시,수원펫 동물병원,2008-08-21,,1,정상,,031-234-8275,13.16,,경기도 수원시 권선구 세권로166번길 26,경기도 수원시 권선구 권선동 1058-4,16581,37.25499002,127.0217209,,201855.9661,417006.139,동물병원,,
수원시,동수원동물종합병원(권선점),2001-12-14,,1,정상,,031-237-1212,85,,경기도 수원시 권선구 동수원로242번길 6,경기도 수원시 권선구 권선동 1296-2 114호,16553,37.25093248,127.0349846,,203024.1335,416561.3163,동물병원,,
수원시,쿨펫동물병원,2014-01-10,,1,정상,,031-237-1175,74.3,,경기도 수원시 권선구 동수원로 232,경기도 수원시 권선구 권선동 1296-5 롯데마트1층,16553,37.2502553,127.0346956,,209409.1602,426451.3589,동물병원,,
수원시,광교 우리들동물병원,2017-07-18,,1,정상,,031-256-0075,103.7,,경기도 수원시 영통구 에듀타운로 101,경기도 수원시 영통구 이의동 1352,16509,37.28991105,127.0448534,,203903.941,420852.6758,동물병원,,
수원시,일리동물의료센터,2021-01-28,,1,정상,,031-213-1275,136.95,,경기도 수원시 영통구 법조로 25,경기도 수원시 영통구 하동 1016-1 광교 SK VIEW Lake 근린생활비 112~114호,16514,37.28748131,127.0602222,,205273.9318,420610.7825,동물병원,,
수원시,수원시동물보호센터 동물병원,2020-03-03,,1,정상,,031-228-3561,595.71,,경기도 수원시 영통구 광교호수로 234,경기도 수원시 영통구 하동 40-10 수원시 동물보호센터,16511,37.28503369,127.0787149,,206906.4684,420340.3514,동물병원,,
수원시,아이러브 동물병원,2013-09-26,,1,정상,,031-241-7551,118.18,,경기도 수원시 장안구 송원로 69,경기도 수원시 장안구 송죽동 506-3,16305,37.3012142,127.0087118,,200703.2632,422135.7362,동물병원,,
수원시,나은동물병원,2009-03-25,,1,정상,,031-241-8575,85,,경기도 수원시 장안구 월드컵로 425-2,경기도 수원시 장안구 연무동 258-7,16221,37.29342297,127.0255958,,204643.3129,469326.4206,동물병원,,
수원시,광교산동물병원,2006-07-06,,1,정상,,031-241-2668,74.1,,경기도 수원시 장안구 팔달로 298,경기도 수원시 장안구 영화동 127-39,16268,37.29076476,127.0169028,,201429.6141,420974.3434,동물병원,,
수원시,쿨펫동물병원 광교이마트점,2017-06-01,,1,정상,,031-211-7782,49.7,,경기도 수원시 영통구 광교로 191,경기도 수원시 영통구 이의동 1240,16226,37.29637287,127.0469018,,203188.1969,411313.3098,동물병원,,
수원시,라이언펫 수원광교동물병원,2022-02-03,,1,정상,,312117589,43.8,,경기도 수원시 영통구 센트럴파크로127번길 154,경기도 수원시 영통구 이의동 1319-10,16506,37.29401819,127.0558742,,204885.1454,421342.6943,동물병원,,
수원시,맘동물병원,2015-04-01,,1,정상,,031-548-1175,60.8,,경기도 수원시 영통구 센트럴타운로 85,경기도 수원시 영통구 이의동 1332번지 Summit place 광교 cb 12호,16507,37.29089446,127.0498003,,204409.226,420967.6178,동물병원,,
수원시,자연앤동물병원,2013-07-26,,1,정상,,031-215-7582,34.2,,경기도 수원시 영통구 에듀타운로 17,경기도 수원시 영통구 이의동 1369-2 국제프라자 108호,16509,37.28453118,127.05232,,204571.5442,420288.9734,동물병원,,
수원시,아름드리동물병원,2015-03-24,,1,정상,,031-213-7514,94,,경기도 수원시 영통구 법조로149번길 104,경기도 수원시 영통구 하동 968-4,16512,37.29371377,127.0686139,,206014.1841,421307.4388,동물병원,,
수원시,나루동물메디칼,2013-09-30,,1,정상,,031-243-0080,0,,경기도 수원시 장안구 팔달로 249,경기도 수원시 장안구 영화동 328-5,16270,37.28864649,127.0125052,,201038.8164,420738.5519,동물병원,,
수원시,효원동물병원,2009-03-09,,0,정상,,031-238-0075,72,16546,"경기도 수원시 영통구 권선로 805, 1층 (매탄동, 김정문알로에)",경기도 수원시 영통구 매탄동 1172-17 ,16546,37.25567169,127.039049,,203394.1993,417083.1668,동물병원,0,0
수원시,동물사랑동물병원,2003-12-31,,0,정상,,031-298-7502,0,,경기도 수원시 팔달구 일월로22번길 15 (화서동),경기도 수원시 팔달구 화서동 724-4 ,16422,37.28586069,126.9805973,,198208.255,420434.24,동물병원,0,0
수원시,가야동물병원,2003-08-02,,1,정상,,031-234-8318,99,,경기도 수원시 팔달구 효원로 49,경기도 수원시 팔달구 매산로3가 63-3,16464,37.26920846,127.0093484,,180817.8124,443175.7997,동물병원,,
수원시,펫콤동물병원,2002-07-31,,1,정상,,031-252-2501,36,,경기도 수원시 팔달구 월드컵로 363,경기도 수원시 팔달구 우만동 480-40,16232,37.28964898,127.0308317,,205238.9888,471874.2493,동물병원,,
수원시,애니존동물병원,2008-04-08,,1,정상,,031-267-0975,52.2,,경기도 수원시 팔달구 인계로108번길 4,경기도 수원시 팔달구 인계동 1019-5,16489,37.2676666,127.0292087,,202517.5715,418412.2201,동물병원,,
수원시,위즈펫동물병원,2008-09-01,,1,정상,,031-223-7589,300.82,,경기도 수원시 팔달구 효원로 257,경기도 수원시 팔달구 인계동 1045 홈플러스동수원점,16490,37.26276667,127.0301301,,208951.5421,471192.1568,동물병원,,
수원시,수원 스카이 동물메디컬센터,2019-02-14,,1,정상,,031-895-5775,790,,경기도 수원시 팔달구 인계로 91,경기도 수원시 팔달구 인계동 951-10,16487,37.26860733,127.0277704,,202393.1681,418513.7064,동물병원,,
수원시,청려원동물병원,2015-08-17,,1,정상,,031-242-2078,25.96,,경기도 수원시 팔달구 정조로 751-7,경기도 수원시 팔달구 중동 2-2,16263,37.27512207,127.0160327,,201349.5555,419240.4916,동물병원,,
수원시,동물사랑동물병원,2003-12-31,,1,정상,,031-298-7502,0,,경기도 수원시 팔달구 일월로22번길 15,경기도 수원시 팔달구 화서동 724-4,16422,37.28586069,126.9805973,,198208.255,420434.24,동물병원,,
수원시,이든동물병원,2009-05-27,,1,정상,,031-242-7501,29.3,,경기도 수원시 팔달구 수성로244번길 25,경기도 수원시 팔달구 화서동 743 화서위브하늘채 101호,16433,37.28789114,126.9999763,,199979.6464,420715.2447,동물병원,,
수원시,타임즈 동물의료센터,2015-11-06,,0,정상,,031-232-3500,682.43,16487,"경기도 수원시 팔달구 경수대로 486, 1,2,3층 (인계동)",경기도 수원시 팔달구 인계동 950-6 ,16487,37.26928453,127.0280594,,202420.1108,418593.7817,동물병원,0,0
수원시,고병기동물병원,2003-01-22,,0,정상,,031-236-7582,53.6,16584,"경기도 수원시 권선구 덕영대로1201번길 16, 세일프라자 101호 (권선동)",경기도 수원시 권선구 권선동 1192-2 세일프라자 101호,16584,37.24981996,127.0227008,,201946.762,416431.2252,동물병원,0,0
수원시,돌봄동물의료센터,2021-08-02,,0,정상,,031-217-7570,354.76,16498,"경기도 수원시 팔달구 중부대로 251, 2,3층 (우만동)",경기도 수원시 팔달구 우만동 81-7 ,16498,37.2751773,127.0435547,,203793.831,419248.7574,동물병원,0,0
수원시,아름드리동물병원,2015-03-24,,0,정상,,031-213-7514,94,16512,"경기도 수원시 영통구 법조로149번길 104, 1층 (하동)",경기도 수원시 영통구 하동 968-4 ,16512,37.29371377,127.0686139,,206014.1841,421307.4388,동물병원,0,0
수원시,마음 동물병원,2024-04-08,,0,정상,,031-8067-7559,61.85,16342,"경기도 수원시 장안구 이목로 17, 105(일부),106호 (이목동)",경기도 수원시 장안구 이목동 338-6 ,16342,37.31068808,126.9833832,,198459.6595,423178.3121,동물병원,0,0
수원시,본 동물의료센터,2015-08-04,,0,정상,,031-248-8275,1950.3,16305,"경기도 수원시 장안구 경수대로 937, 블루버드 빌딩 (송죽동)",경기도 수원시 장안구 송죽동 499 블루버드 빌딩 ,16305,37.30220974,127.0075093,,200595.9084,422245.1192,동물병원,0,0
수원시,수원종합동물병원,2017-05-01,,0,정상,,031-214-5527,157.59,16503,"경기도 수원시 영통구 중부대로 263, 2층 (원천동)",경기도 수원시 영통구 원천동 79-9 ,16503,37.27475848,127.0448093,,203902.6986,419199.2484,동물병원,0,0
수원시,하늘동물병원,2023-05-23,,1,정상,,3180677570,88.24,,경기도 수원시 권선구 곡반정로 155-1,경기도 수원시 권선구 곡반정동 532-5,16670,37.2417754,127.0329776,,202855.4085,415540.426,동물병원,,
수원시,sun동물병원,2020-01-03,,1,정상,,031-234-5550,37.68,,경기도 수원시 권선구 곡선로 37,경기도 수원시 권선구 곡반정동 558-2,16670,37.23937938,127.0288548,,202489.2237,415275.8755,동물병원,,
수원시,튼튼동물병원,2012-08-01,,1,정상,,031-267-8100,124,,경기도 수원시 권선구 동수원로82번길 7-3,경기도 수원시 권선구 곡반정동 565-9,16671,37.23813112,127.0277689,,205273.6372,406347.1941,동물병원,,
수원시,이지훈동물병원,1999-05-14,,1,정상,,031-295-5975,67.25,,경기도 수원시 권선구 금호로 261,경기도 수원시 권선구 구운동 507-5,16410,37.27617999,126.9785996,,198029.4646,419360.2236,동물병원,,
수원시,24시 숨 동물병원,2017-07-18,,1,정상,,031-548-2475,620.75,,경기도 수원시 권선구 권선로 715,경기도 수원시 권선구 권선동 1022-7,16571,37.25872646,127.0296365,,202556.9374,417421.9359,동물병원,,
수원시,YJ Animal Clinic,2023-08-09,,1,정상,,,19.25,,경기도 수원시 권선구 권선로 715,경기도 수원시 권선구 권선동 1022-7,16571,37.25872646,127.0296365,,202556.9374,417421.9359,동물병원,,
수원시,타임즈 동물의료센터,2015-11-06,,1,정상,,031-232-3500,682.43,,경기도 수원시 팔달구 경수대로 486,경기도 수원시 팔달구 인계동 950-6,16487,37.26928453,127.0280594,,209885.2011,388783.4883,동물병원,,
수원시,마음반려 동물의료원,2013-06-19,,1,정상,,031-211-0975,156.35,,경기도 수원시 팔달구 경수대로 461,경기도 수원시 팔달구 인계동 979-2,16480,37.26745718,127.0264242,,202272.7864,418390.5643,동물병원,,
수원시,남문동물병원,2002-04-22,,1,정상,,031-248-0075,56.3,,경기도 수원시 팔달구 정조로 727,경기도 수원시 팔달구 중동 111-1,16263,37.27305863,127.0162151,,201369.3011,419011.6732,동물병원,,
수원시,한성동물병원,2001-11-07,,1,정상,,031-232-5831,33.88,,경기도 수원시 팔달구 세지로 279-1,경기도 수원시 팔달구 지동 365-20 포레스트 101호,16245,37.27596282,127.0233028,,201991.5941,419337.5849,동물병원,,
수원시,조은동물병원,2017-04-11,,1,정상,,031-242-7585,65.2,,경기도 수원시 팔달구 화양로 21-2,경기도 수원시 팔달구 화서동 135-1,16443,37.28019228,126.9976132,,212689.7372,437272.0023,동물병원,,
수원시,중앙동물병원,1999-03-26,,1,정상,,031-255-3735,24,,경기도 수원시 팔달구 팔달로 163-1,경기도 수원시 팔달구 화서동 68-16,16439,37.28290536,127.0061573,,,,동물병원,,
수원시,스타동물병원,2013-05-14,,1,정상,,031-294-0082,110.17,,경기도 수원시 권선구 금곡로102번길 30,경기도 수원시 권선구 금곡동 1083,16385,37.27286323,126.9411415,,170545.5967,460250.9426,동물병원,,
수원시,퀸즈동물병원,2014-10-28,,1,정상,,031-292-1682,103,,경기도 수원시 권선구 금곡로118번길 50,경기도 수원시 권선구 금곡동 1091-5,16388,37.27198888,126.9430541,,180244.786,442879.8351,동물병원,,
수원시,수원24시 바른동물의료센터,2019-03-06,,1,정상,,031-291-2475,393.11,,경기도 수원시 권선구 금곡로 213,경기도 수원시 권선구 금곡동 1114,16391,37.27485058,126.9536471,,195818.5252,419211.743,동물병원,,
수원시,티움동물병원,2018-03-13,,1,정상,,031-292-7504,57.82,,경기도 수원시 권선구 서수원로523번길 30-23,경기도 수원시 권선구 금곡동 1135-2,16393,37.27136022,126.957135,,181865.302,441663.4983,동물병원,,
수원시,은쌤동물병원,2023-07-27,,1,정상,,312337975,90.52,,경기도 수원시 권선구 효원로94번길 14,경기도 수원시 권선구 세류동 1258-3 메디컬플라자,16459,37.2660537,127.0115569,,200950.9667,418237.7523,동물병원,,
수원시,두리동물병원,2002-05-16,,1,정상,,031-225-7533,105.3,,경기도 수원시 권선구 정조로 596,경기도 수원시 권선구 세류동 150-8,16577,37.26195413,127.0141772,,201187.1874,417777.8009,동물병원,,
수원시,순풍동물병원,2000-10-11,,1,정상,,031-239-3303,42.6,,경기도 수원시 권선구 정조로514번길 1,경기도 수원시 권선구 세류동 537-19,16588,37.25525482,127.0115139,,200952.5813,417035.7672,동물병원,,
수원시,연희동물병원,2011-11-01,,1,정상,,031-296-7875,54.7,,경기도 수원시 권선구 금호로 236,경기도 수원시 권선구 탑동 759-7 삼호빌딩 101호,16604,37.27535711,126.9759659,,197796.9428,419269.3741,동물병원,,
수원시,메리 동물병원,2018-09-12,,1,정상,,031-296-7582,51.8,,경기도 수원시 권선구 칠보로 138,경기도 수원시 권선구 호매실동 1362-1 103-2호,16401,37.26562138,126.9538717,,195837.2106,418184.3976,동물병원,,
수원시,도그스타 동물병원,2021-01-26,,1,정상,,031-291-8896,71.46,,경기도 수원시 권선구 호매실로218번길 124,경기도 수원시 권선구 호매실동 1375-1 202호,16402,37.26612393,126.9612553,,196493.8756,418242.4788,동물병원,,
수원시,뷰티펫동물병원,2010-10-28,,1,정상,,031-278-3593,104.98,,경기도 수원시 권선구 호매실로104번길 90,경기도 수원시 권선구 호매실동 1400,16630,37.25958634,126.962689,,196620.6117,417517.6144,동물병원,,
수원시,닥터에이스 동물병원,2014-04-10,,1,정상,,031-203-7501,63.3,,경기도 수원시 영통구 영통로154번길 60,경기도 수원시 영통구 망포동 417-2 101호,16691,37.24128038,127.0590363,,205172.4155,415483.0328,동물병원,,
수원시,채움동물병원,2020-10-30,,1,정상,,031-548-2582,81.6,,경기도 수원시 영통구 망포로 142,경기도 수원시 영통구 망포동 47-12 영통 플래티넘베이스 비 204호,16685,37.24090136,127.0493424,,204310.7447,415445.7787,동물병원,,
수원시,쿨펫 동물병원,2020-07-16,,1,정상,,031-206-7503,74.19,,경기도 수원시 영통구 영통로 120,경기도 수원시 영통구 망포동 557-1 효성빌딩,16692,37.23864937,127.0569095,,204977.016,415193.8663,동물병원,,
수원시,참사랑동물병원,2007-06-01,,1,정상,,031-273-8875,49.4,,경기도 수원시 영통구 영통로 118,경기도 수원시 영통구 망포동 559-5 델파빌딩 1층,16692,37.23837959,127.0570802,,214064.8262,456356.0639,동물병원,,
수원시,신영통동물병원,2003-08-01,,1,정상,,031-204-9006,1695,,경기도 수원시 영통구 영통로 103,경기도 수원시 영통구 망포동 570-5,16687,37.23739258,127.0582923,,205097.5554,415047.7256,동물병원,,
수원시,효원동물병원,2009-03-09,,1,정상,,031-238-0075,77,,경기도 수원시 영통구 권선로 805,경기도 수원시 영통구 매탄동 1172-17,16546,37.25567169,127.039049,,203394.1993,417083.1668,동물병원,,
수원시,매탄동물병원,2013-05-29,,1,정상,,031-211-0075,45.5,,경기도 수원시 영통구 효원로 374,경기도 수원시 영통구 매탄동 1270-1 주공플라자 101호102호,16546,37.25881232,127.0423453,,203681.8395,417432.5688,동물병원,,
수원시,다나 동물병원,2019-07-11,,1,정상,,031-211-7525,96.84,,경기도 수원시 영통구 동수원로 400-1,경기도 수원시 영통구 매탄동 923-6,16543,37.26473625,127.0404712,,203520.2013,418087.1587,동물병원,,
수원시,새싹 동물병원,2020-03-03,,1,정상,,031-202-7501,92.12,,경기도 수원시 영통구 권선로908번길 31,경기도 수원시 영통구 신동 937-1,16683,37.24732072,127.0449969,,203925.9432,416153.6983,동물병원,,
수원시,영통동물병원,1999-05-28,,1,정상,,031-204-0075,34,,경기도 수원시 영통구 청명남로4번길 6,경기도 수원시 영통구 영통동 1000-9,16705,37.25016762,127.0736545,,206463.9338,416475.4959,동물병원,,
수원시,닥터김 동물병원,2017-03-30,,1,정상,,031-203-8277,41.59,,경기도 수원시 영통구 봉영로 1623,경기도 수원시 영통구 영통동 958-1 124호,16703,37.2559224,127.0747272,,206556.3518,417113.7666,동물병원,,
수원시,원 동물병원,2004-09-01,,1,정상,,031-205-7900,33.4,,경기도 수원시 영통구 덕영대로 1535,경기도 수원시 영통구 영통동 976-7 현대프라자 111호,16698,37.24628241,127.058838,,205137.1392,416040.8823,동물병원,,
수원시,권앤정 동물외과병원,2023-05-10,,1,정상,,312020119,,,경기도 수원시 영통구 덕영대로 1509,경기도 수원시 영통구 영통동 979-4,16698,37.24614542,127.0559524,,204893.0891,416027.5874,동물병원,,
수원시,플러스동물의료센터,2023-01-05,,1,정상,,2737562,409.3,,경기도 수원시 영통구 봉영로 1590,경기도 수원시 영통구 영통동 995-5 밀레니엄 프라자,16704,37.25278995,127.0734481,,206445.5225,416761.5974,동물병원,,
수원시,쿨펫동물병원,2009-05-27,,1,정상,,031-213-5075,37.6,,경기도 수원시 영통구 중부대로 437,경기도 수원시 영통구 원천동 177-1 홈플러스1층,16513,37.27006089,127.0636057,,185024.6818,458969.1253,동물병원,,
수원시,에스 클래스 동물병원,2019-09-06,,1,정상,,031-217-7801,66,,,경기도 수원시 영통구 원천동 589 중흥 S-클래스,16517,37.28394403,127.0567795,,205026.0796,420062.8782,동물병원,,
수원시,안녕동물병원,2019-04-11,,1,정상,,031-8007-3103,77.94,,,경기도 수원시 영통구 원천동 593 광교아이파크,16514,37.27395283,127.0606054,,205357.8071,419119.0197,동물병원,,
수원시,수원종합동물병원,2017-05-01,,1,정상,,031-214-5527,157.59,,경기도 수원시 영통구 중부대로 263,경기도 수원시 영통구 원천동 79-9,16503,37.27475848,127.0448093,,203902.6986,419199.2484,동물병원,,
수원시,현대동물병원,2006-04-12,,1,정상,,031-293-0285,72.9,,경기도 수원시 권선구 매송고색로 661-1,경기도 수원시 권선구 고색동 408-16,16625,37.24996919,126.9769423,,219019.083,448782.6448,동물병원,,
수원시,북문다솜동물병원,2000-10-11,,1,정상,,031-251-0082,30.2,,경기도 수원시 장안구 정조로921번길 3,경기도 수원시 장안구 영화동 326-1,16270,37.28982101,127.0131633,,201096.7847,420872.3477,동물병원,,
수원시,서울경기양돈농협동물병원,2010-08-30,,1,정상,,031-295-7611,101.6,,경기도 수원시 팔달구 화산로 62,경기도 수원시 팔달구 화서동 736,16423,37.29009706,126.9846861,,198571.6828,420902.7886,동물병원,,
수원시,웰빙동물병원,2017-04-20,,1,정상,,031-212-5567,82.44,,경기도 수원시 영통구 웰빙타운로 47,경기도 수원시 영통구 이의동 1201 202호,16224,37.30510476,127.0462288,,204026.7911,422569.2433,동물병원,,
수원시,카페거리 동물병원 동행,2015-12-04,,1,정상,,031-211-7550,127.88,,경기도 수원시 영통구 센트럴파크로127번길 32,경기도 수원시 영통구 이의동 1306-15,16506,37.29499577,127.0545597,,198081.7373,487332.6988,동물병원,,
수원시,봄나래동물병원,2015-03-18,,1,정상,,031-217-9559,90.67,,경기도 수원시 영통구 센트럴파크로127번길 166,경기도 수원시 영통구 이의동 1316-2,16506,37.29462279,127.0560512,,204899.3747,421404.4683,동물병원,,
수원시,오아시스 정형외과 신경외과 동물병원,2017-01-10,,1,정상,,031-215-7474,366.6,,,경기도 수원시 영통구 이의동 1331 광교 푸르지오 월드마크 204동,16507,37.29158379,127.0485551,,204219.5217,421105.1732,동물병원,,
수원시,이리온동물병원광교롯데마트점,2015-04-20,,1,정상,,031-213-0053,47.9,,경기도 수원시 영통구 센트럴타운로 85,경기도 수원시 영통구 이의동 1332번지 Summit place 광교,16507,37.29089446,127.0498003,,204409.226,420967.6178,동물병원,,
수원시,온유동물병원,2016-11-24,,1,정상,,031-211-1313,27.8,,경기도 수원시 영통구 센트럴타운로 15,경기도 수원시 영통구 이의동 1335,16508,37.28820984,127.057375,,180523.6289,444460.54,동물병원,,
수원시,고병기동물병원,2003-01-22,,1,정상,,031-236-7582,53.6,,경기도 수원시 권선구 덕영대로1201번길 16,경기도 수원시 권선구 권선동 1192-2 세일프라자 101호,16584,37.24981996,127.0227008,,201946.762,416431.2252,동물병원,,
수원시,수원 오즈동물병원,2018-03-27,,1,정상,,031-232-2727,57.78,,,경기도 수원시 권선구 권선동 1364 수원아이파크시티8단지,16663,37.24654404,127.0307608,,202599.7944,416089.1258,동물병원,,
수원시,노아동물병원,1996-05-31,,1,정상,,031-246-1254,33.6,,경기도 수원시 장안구 장안로 67,경기도 수원시 장안구 영화동 394-4,16274,37.29040165,127.0032202,,200216.0119,420935.386,동물병원,,
수원시,유동물병원,2020-05-07,,1,정상,,070-4647-2999,34.37,,경기도 수원시 장안구 장안로 29,경기도 수원시 장안구 영화동 422-43,16274,37.28761663,127.0054384,,195814.795,424373.0236,동물병원,,
수원시,김성록동물병원,2001-11-27,,1,정상,,031-297-2975,58.7,,경기도 수원시 장안구 서부로 2132,경기도 수원시 장안구 율전동 288-6,16417,37.29862313,126.9721713,,197462.4204,421848.6429,동물병원,,
수원시,고려동물병원,1998-03-17,,1,정상,,031-256-3369,66.6,,경기도 수원시 장안구 정조로 987,경기도 수원시 장안구 정자동 1-8,16311,37.29500595,127.0092712,,218899.0992,449383.5555,동물병원,,
수원시,레이동물병원,2021-04-30,,1,정상,,031-245-7707,161.31,,경기도 수원시 장안구 송정로 20,경기도 수원시 장안구 정자동 25-5,16312,37.2965234,126.9992535,,199863.0515,421615.8433,동물병원,,
수원시,그린동물병원,2021-05-25,,1,정상,,031-241-7533,108.63,,경기도 수원시 장안구 파장로 59,경기도 수원시 장안구 정자동 429-1 그린동물병원,16340,37.30559592,126.9939687,,199390.3426,422621.4087,동물병원,,
수원시,WE 동물병원,2013-07-09,,1,정상,,031-269-9975,85.79,,경기도 수원시 장안구 파장로 109,경기도 수원시 장안구 정자동 541-21,16337,37.30820963,126.9896969,,199015.1773,422912.9597,동물병원,,
수원시,경기 동물 영상 센터,2019-03-19,,1,정상,,,165.67,,경기도 수원시 장안구 송정로 114,경기도 수원시 장안구 조원동 675-2,16310,37.2953778,127.0098216,,200796.3814,421488.6783,동물병원,,
수원시,본 동물의료센터,2015-08-04,,1,정상,,031-248-8275,483.29,,경기도 수원시 장안구 송정로 114,경기도 수원시 장안구 조원동 675-2 본 동물의료센터,16310,37.2953778,127.0098216,,200796.3814,421488.6783,동물병원,,
수원시,행복사랑동물병원,2019-01-30,,1,정상,,031-255-7975,148,,경기도 수원시 장안구 송원로86번길 4,경기도 수원시 장안구 조원동 752,16284,37.30212146,127.0101277,,200828.9929,422235.1495,동물병원,,
